tournament,tier,round,start_date,host_country,player_a,player_a_nat,player_b,player_b_nat,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
Macau Open 2025,300,First round,2025-07-29,China,Kiran George,India,Ng Ka Long,Hong Kong,0,0,0.0,0,0,56,0.1667,0,4,7,0.4286,1453.62,1609.47,-155.84,0.1128,0.2978,0.0,-4,-2,0,2
Macau Open 2025,300,Second round,2025-07-29,China,Ayush Shetty,India,Justin Hoh,Malaysia,0,0,1.0,0,0,28,0.6111,0,0,28,0.3636,1577.37,1485.37,92.0,0.5029,0.4746,1.0,-1,1,0,0
Macau Open 2025,300,First round,2025-07-29,China,Zaki Ubaidillah,Indonesia,Mads Christophersen,Denmark,1,0,0.5,0,0,84,0.6667,0,0,28,0.0,1512.14,1442.4,69.74,0.4662,0.1905,0.5,-1,-3,0,0
Macau Open 2025,300,Quarter-finals,2025-07-29,China,Kantaphon Wangcharoen,Thailand,Justin Hoh,Malaysia,0,0,1.0,0,1,14,0.125,0,0,28,0.3636,1394.37,1500.48,-106.11,0.0702,0.6322,1.0,-5,2,0,0
Macau Open 2025,300,First round,2025-07-29,China,Ayush Shetty,India,Huang Yu-kai,Chinese Taipei,1,0,0.5,0,0,28,0.6111,0,0,28,0.5,1562.26,1422.78,139.49,0.352,0.3528,0.5,-2,-1,0,0
Macau Open 2025,300,Semi-finals,2025-07-29,China,Tharun Mannepalli,India,Justin Hoh,Malaysia,0,0,1.0,0,0,35,0.5556,0,0,28,0.3636,1535.79,1508.92,26.87,0.538,0.7425,1.0,1,3,0,0
Macau Open 2025,300,Final,2025-07-29,China,Justin Hoh,Malaysia,Alwi Farhan,Indonesia,0,0,0.3333,0,0,28,0.3636,0,3,7,0.4167,1521.85,1587.27,-65.42,0.8198,0.7745,0.0,4,3,0,1
Macau Open 2025,300,First round,2025-07-29,China,Lee Cheuk Yiu,Hong Kong,Pui Pang Fong,Macau,1,0,0.5,0,2,7,0.3636,0,0,308,0.5,1619.83,1489.55,130.28,0.2497,0.35,0.5,-3,-1,1,0
Macau Open 2025,300,Second round,2025-07-29,China,Lee Cheuk Yiu,Hong Kong,Tharun Mannepalli,India,0,0,0.5,0,2,7,0.3636,0,0,35,0.5556,1627.53,1522.86,104.66,0.4748,0.3766,0.5,1,-1,1,0
Macau Open 2025,300,First round,2025-07-29,China,Manraj Singh,India,Tharun Mannepalli,India,0,1,0.5,0,0,231,0.5,0,0,35,0.5556,1510.46,1538.37,-27.92,0.6339,0.5636,0.5,1,1,0,0
Macau Open 2025,300,Semi-finals,2025-07-29,China,Alwi Farhan,Indonesia,Lakshya Sen,India,1,0,0.5,0,3,7,0.4167,0,3,7,0.3333,1597.03,1628.2,-31.17,0.8421,0.7506,0.5,4,3,1,1
Macau Open 2025,300,First round,2025-07-29,China,Brian Yang,Canada,Aidil Sholeh,Malaysia,1,0,0.5,0,3,7,0.4211,0,0,77,0.5,1461.56,1492.19,-30.63,0.4551,0.4858,0.5,1,-1,2,0
Macau Open 2025,300,Second round,2025-07-29,China,Brian Yang,Canada,Hu Zhe'an,China,0,0,0.5,0,3,7,0.4211,1,0,231,0.5,1474.61,1511.04,-36.43,0.6186,0.5285,0.5,2,-1,2,0
Macau Open 2025,300,First round,2025-07-29,China,Hu Zhe'an,China,Sankar Subramanian,India,1,0,0.5,1,0,231,0.5,0,0,28,0.4444,1521.79,1470.46,51.33,0.6699,0.4625,0.5,1,-1,0,0
Macau Open 2025,300,First round,2025-07-29,China,Jason Teh,Singapore,Viren Nettasinghe,Sri Lanka,1,0,0.5,0,2,7,0.3077,0,0,182,0.5,1539.2,1483.85,55.35,0.0816,0.3185,0.5,-5,-2,1,0
Macau Open 2025,300,Second round,2025-07-29,China,Jason Teh,Singapore,Kantaphon Wangcharoen,Thailand,0,0,0.5,0,2,7,0.3077,0,1,14,0.125,1549.31,1385.93,163.38,0.3571,0.0492,0.5,1,-6,1,0
Macau Open 2025,300,First round,2025-07-29,China,Kim Byung-jae,South Korea,Kantaphon Wangcharoen,Thailand,0,0,0.5,0,0,100,0.5,0,1,14,0.125,1500.0,1403.19,96.81,0.5,0.3344,0.5,0,1,0,0
Macau Open 2025,300,Quarter-finals,2025-07-29,China,Tharun Mannepalli,India,Hu Zhe'an,China,1,0,0.5,0,0,35,0.5556,1,0,231,0.5,1549.41,1532.03,17.38,0.6945,0.769,0.5,2,2,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Dong Tianyao,China,Aidil Sholeh,Malaysia,1,0,0.5,1,0,392,0.5,0,0,35,0.4,1490.29,1479.13,11.16,0.35,0.3401,0.5,-1,-2,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Wang Zijun,China,Liu Yi,Chinese Taipei,0,0,0.5,1,0,266,0.5,0,0,100,0.5,1489.31,1500.0,-10.69,0.3339,0.5,0.5,-2,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Liu Haoda,China,Jason Gunawan,Hong Kong,0,0,0.5,1,0,100,0.5,0,0,35,0.375,1500.0,1535.95,-35.95,0.5,0.5869,0.5,0,2,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Erfan Majeed Hajibeigy,Malaysia,Zhu Xuanchen,China,0,0,0.5,0,0,100,0.5,1,0,35,0.5,1500.0,1552.77,-52.77,0.5,0.5547,0.5,0,-1,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Zhu Xuanchen,China,Zhou Xinyu,China,1,1,0.5,1,0,35,0.5,1,0,100,0.5,1561.26,1500.0,61.26,0.6883,0.5,0.5,1,0,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Dong Tianyao,China,Chua Kim Sheng,Malaysia,0,0,0.5,1,0,392,0.5,0,0,707,0.5,1499.97,1509.32,-9.35,0.545,0.6185,0.5,1,1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Zhou Xinyu,China,Wang Po-wei,Chinese Taipei,1,0,0.5,1,0,100,0.5,0,0,63,0.4,1491.75,1428.55,63.2,0.35,0.3774,0.5,-1,1,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Zhou Xinyu,China,Pui Pang Fong,Macau,0,0,0.5,1,0,100,0.5,0,0,35,0.0,1499.95,1481.85,18.1,0.545,0.245,0.5,1,-2,0,0
Baoji China Masters 2025,100,First round,2025-09-02,China,Shaurya Gullaiya,Canada,Low Eu Cong,Malaysia,0,0,0.5,0,0,100,0.5,0,0,100,0.5,1500.0,1500.0,0.0,0.5,0.5,0.5,0,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Sun Chao,China,Liao Jhuo-fu,Chinese Taipei,1,0,0.5,1,0,100,0.5,0,0,63,0.6,1500.0,1497.01,2.99,0.5,0.3476,0.5,0,-2,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Tan Jia Jie,Malaysia,Cheam June Wei,Malaysia,1,1,0.5,0,0,119,0.0,0,0,35,0.0,1456.42,1443.18,13.24,0.1092,0.1353,0.5,-5,-4,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Cheam June Wei,Malaysia,Lu Wei-hsuan,Chinese Taipei,0,0,0.5,0,0,35,0.0,0,0,707,0.5,1433.56,1488.77,-55.2,0.0947,0.35,0.5,-5,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Cheam June Wei,Malaysia,Huang Yu-kai,Chinese Taipei,1,0,0.5,0,0,35,0.0,0,0,35,0.4,1425.14,1415.35,9.79,0.0663,0.247,0.5,-6,-2,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Tan Jia Jie,Malaysia,Sun Chao,China,0,0,0.5,0,0,119,0.0,1,0,100,0.5,1466.04,1509.91,-43.87,0.3765,0.65,0.5,1,1,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Sun Chao,China,Tu Hsin-tse,Chinese Taipei,1,0,0.5,1,0,100,0.5,0,0,100,0.5,1518.66,1500.0,18.66,0.755,0.5,0.5,2,0,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Sun Chao,China,Liu Haoda,China,1,1,0.5,1,0,100,0.5,1,0,100,0.5,1528.12,1491.03,37.09,0.8285,0.35,0.5,3,-1,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Jason Gunawan,Hong Kong,Ricky Tang,Australia,0,0,0.5,0,0,35,0.375,0,0,392,0.5,1544.92,1461.97,82.95,0.7108,0.1715,0.5,3,-3,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Yang Peiyi,China,Wang Zijun,China,0,1,0.5,1,0,392,0.5,1,0,266,0.5,1481.12,1479.61,1.51,0.245,0.2338,0.5,-2,-3,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Low Eu Cong,Malaysia,Tan Jia Jie,Malaysia,0,1,0.5,0,0,100,0.5,0,0,119,0.0,1510.0,1457.3,52.7,0.65,0.2635,0.5,1,-1,0,0
Baoji China Masters 2025,100,First round,2025-09-02,China,Edward Lau,New Zealand,Yang Peiyi,China,0,0,0.5,0,0,448,0.5,1,0,392,0.5,1485.63,1471.08,14.55,0.35,0.1715,0.5,-1,-3,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Zhu Xuanchen,China,Erfan Majeed Hajibeigy,Malaysia,1,0,0.5,1,0,35,0.5,0,0,100,0.5,1569.52,1491.51,78.01,0.7818,0.35,0.5,2,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Wu Zhe-ying,Chinese Taipei,Kok Jing Hong,Malaysia,0,0,0.5,0,0,100,0.5,0,0,217,0.5,1500.0,1491.49,8.51,0.5,0.5106,0.5,0,1,0,0
Baoji China Masters 2025,100,Semi-finals,2025-09-02,China,Liu Yuxuan,China,Hu Zhe'an,China,0,1,0.5,1,0,266,0.5,1,0,35,0.6667,1518.75,1520.63,-1.88,0.7715,0.5383,0.5,3,-1,0,0
Baoji China Masters 2025,100,Final,2025-09-02,China,Hu Zhe'an,China,Sun Chao,China,0,1,0.5,1,0,35,0.6667,1,0,100,0.5,1530.58,1537.06,-6.48,0.6768,0.8799,0.5,1,4,0,0
Baoji China Masters 2025,100,Semi-finals,2025-09-02,China,Zhu Xuanchen,China,Sun Chao,China,0,1,0.5,1,0,35,0.5,1,0,100,0.5,1577.31,1546.87,30.44,0.8473,0.916,0.5,3,5,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Su Li-yang,Chinese Taipei,Darrell Chew,Malaysia,1,0,0.5,0,0,63,0.3636,0,0,100,0.5,1471.04,1500.0,-28.96,0.4577,0.5,0.5,1,0,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Su Li-yang,Chinese Taipei,Yudai Okimoto,Japan,0,0,0.5,0,0,63,0.3636,0,0,100,0.5,1481.87,1500.0,-18.13,0.6204,0.5,0.5,2,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Yudai Okimoto,Japan,Ginpaul Sonna,India,1,0,0.5,0,0,100,0.5,0,0,100,0.5,1509.48,1500.0,9.48,0.65,0.5,0.5,1,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Ginpaul Sonna,India,Wang Yue Hang,England,0,0,0.5,0,0,100,0.5,0,0,100,0.5,1490.27,1500.0,-9.73,0.35,0.5,0.5,-1,0,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Yudai Okimoto,Japan,Liu Yuxuan,China,0,0,0.5,0,0,100,0.5,1,0,266,0.5,1519.21,1508.8,10.4,0.755,0.5401,0.5,2,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Huang Ping-hsien,Chinese Taipei,Xiaodong Sheng,Canada,0,0,0.5,0,0,63,0.2,0,0,70,0.0,1474.03,1429.86,44.18,0.3914,0.1515,0.5,1,-3,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Kok Jing Hong,Malaysia,Xie Zewei,Australia,1,0,0.5,0,0,217,0.5,0,0,100,0.5,1501.73,1500.0,1.73,0.6574,0.5,0.5,2,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Wang Yu-kai,Chinese Taipei,Huan Kai Hern,Malaysia,0,0,0.5,0,0,100,0.5,0,0,392,0.5,1500.0,1490.57,9.43,0.5,0.35,0.5,0,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Huan Kai Hern,Malaysia,Kai Chen Teoh,Australia,1,0,0.5,0,0,392,0.5,0,0,392,0.5,1500.84,1500.6,0.24,0.545,0.455,0.5,1,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Sankar Subramanian,India,Kim Hae-deun,South Korea,0,0,0.5,0,0,35,0.4444,0,0,100,0.5,1460.22,1500.0,-39.78,0.3237,0.5,0.5,-2,0,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Kim Hae-deun,South Korea,Wong Hing Long,Canada,1,0,0.5,0,0,100,0.5,0,0,100,0.5,1508.86,1500.0,8.86,0.65,0.5,0.5,1,0,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Kim Hae-deun,South Korea,Hu Zhe'an,China,0,0,0.5,0,0,100,0.5,1,0,35,0.6667,1518.61,1520.76,-2.16,0.755,0.4738,0.5,2,-1,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Meiraba Maisnam,India,Kuo Kuan-lin,Chinese Taipei,0,0,0.5,0,0,119,0.0,0,0,63,0.5,1487.13,1515.11,-27.98,0.2702,0.3387,0.5,-3,-2,0,0
Baoji China Masters 2025,100,Quarter-finals,2025-09-02,China,Hu Zhe'an,China,Kok Jing Hong,Malaysia,1,0,0.5,1,0,35,0.6667,0,0,217,0.5,1530.7,1511.68,19.02,0.6316,0.7602,0.5,1,3,0,0
Baoji China Masters 2025,100,Second round,2025-09-02,China,Shogo Ogawa,Japan,Korakrit Laotrakul,Thailand,0,0,0.5,0,0,63,0.0,0,0,392,0.5,1493.17,1470.61,22.56,0.3415,0.1715,0.5,-2,-3,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Liu Liang,China,Kok Jing Hong,Malaysia,0,0,0.5,1,0,301,0.5,0,0,217,0.5,1511.98,1502.23,9.75,0.6409,0.5321,0.5,2,-1,0,0
Baoji China Masters 2025,100,Third round,2025-09-02,China,Liu Yuxuan,China,Huan Kai Hern,Malaysia,1,0,0.5,1,0,266,0.5,0,0,392,0.5,1519.1,1510.83,8.27,0.6781,0.6815,0.5,1,2,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Aidil Sholeh,Malaysia,Christo Popov,France,0,0,0.5,0,1,7,0.3333,0,0,49,0.7143,1469.45,1684.97,-215.52,0.238,0.7155,0.5,-3,2,1,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Anthony Sinisuka Ginting,Indonesia,Christo Popov,France,0,0,0.6667,0,0,49,0.0,0,0,49,0.7143,1637.39,1691.25,-53.86,0.2212,0.8008,1.0,-2,3,0,0
Hong Kong Open 2025,500,Quarter-finals,2025-09-09,China,Christo Popov,France,Loh Kean Yew,Singapore,1,0,0.5,0,0,49,0.7143,0,0,98,0.7857,1703.1,1700.82,2.27,0.8606,0.5596,1.0,4,-1,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Rasmus Gemke,Denmark,Lee Cheuk Yiu,Hong Kong,1,0,0.4,0,0,49,0.4167,0,0,42,0.4545,1519.87,1612.02,-92.15,0.2091,0.3323,1.0,-3,-1,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Rasmus Gemke,Denmark,Loh Kean Yew,Singapore,0,0,0.0,0,0,49,0.4167,0,0,98,0.7857,1537.5,1686.91,-149.42,0.4464,0.3917,0.0,1,-2,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Brian Yang,Canada,Loh Kean Yew,Singapore,0,0,0.5,0,0,42,0.4706,0,0,98,0.7857,1463.87,1695.24,-231.37,0.433,0.5742,1.0,-1,1,0,0
Hong Kong Open 2025,500,Quarter-finals,2025-09-09,China,Leong Jun Hao,Malaysia,Li Shifeng,China,0,0,0.2,0,0,49,0.4545,1,0,49,0.7368,1588.38,1775.6,-187.22,0.444,0.6794,0.0,1,1,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Leong Jun Hao,Malaysia,Justin Hoh,Malaysia,1,1,0.0,0,0,49,0.4545,0,0,42,0.5,1581.27,1512.08,69.18,0.3108,0.5738,0.0,-1,-1,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Justin Hoh,Malaysia,Toma Junior Popov,France,1,0,0.5,0,0,42,0.5,0,0,49,0.5385,1500.83,1631.39,-130.55,0.4017,0.5902,0.5,-2,2,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Wang Tzu-wei,Chinese Taipei,Lakshya Sen,India,0,0,0.0,0,0,49,0.4167,0,0,42,0.4,1582.75,1615.13,-32.38,0.3595,0.5254,0.0,-1,-1,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Ng Ka Long,Hong Kong,Koki Watanabe,Japan,0,0,1.0,0,0,42,0.4615,0,0,49,0.4286,1616.42,1654.35,-37.93,0.5084,0.4548,1.0,1,-1,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Koki Watanabe,Japan,Li Shifeng,China,0,0,0.2,0,0,49,0.4286,1,0,49,0.7368,1666.83,1782.71,-115.88,0.6184,0.7756,0.0,1,2,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Lee Chia-hao,Chinese Taipei,Li Shifeng,China,0,0,0.5,0,0,49,0.2222,1,0,49,0.7368,1589.74,1792.2,-202.47,0.3997,0.8429,1.0,1,3,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Leong Jun Hao,Malaysia,Lee Zii Jia,Malaysia,1,1,0.0,0,0,49,0.4545,0,0,182,0.5,1592.52,1692.69,-100.18,0.5176,0.388,0.0,1,-2,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Prannoy H. S.,India,Lakshya Sen,India,0,1,0.5,0,0,42,0.3333,0,0,42,0.4,1544.43,1627.83,-83.39,0.3271,0.6678,0.0,-1,1,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Aidil Sholeh,Malaysia,Chi Yu-jen,Chinese Taipei,1,0,0.5,0,1,7,0.3333,0,0,42,0.2,1463.17,1526.89,-63.72,0.1666,0.1815,0.5,-4,-3,1,0
Hong Kong Open 2025,500,Quarter-finals,2025-09-09,China,Ayush Shetty,India,Lakshya Sen,India,0,1,0.5,0,0,42,0.6,0,0,42,0.4,1569.69,1638.53,-68.84,0.5464,0.7675,0.5,1,2,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Lu Guang Zu,China,Prannoy H. S.,India,0,0,0.5,1,0,819,0.5,0,0,42,0.3333,1480.46,1533.73,-53.27,0.35,0.229,0.5,-1,-2,0,0
Hong Kong Open 2025,500,Semi-finals,2025-09-09,China,Chou Tien-chen,Chinese Taipei,Lakshya Sen,India,0,0,0.75,0,0,49,0.6552,0,0,42,0.4,1749.33,1649.79,99.54,0.7603,0.8372,1.0,2,3,0,0
Hong Kong Open 2025,500,Final,2025-09-09,China,Lakshya Sen,India,Li Shifeng,China,0,0,0.5,0,0,42,0.4,1,0,49,0.7368,1667.7,1798.86,-131.16,0.8861,0.89,0.0,4,4,0,0
Hong Kong Open 2025,500,Semi-finals,2025-09-09,China,Christo Popov,France,Li Shifeng,China,0,0,0.3333,0,0,49,0.7143,1,0,49,0.7368,1717.0,1807.81,-90.81,0.9024,0.923,1.0,5,5,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Chou Tien-chen,Chinese Taipei,Wang Zhengxing,China,1,0,0.5,0,0,49,0.6552,1,0,49,0.5385,1731.43,1660.8,70.63,0.5322,0.6766,0.5,-1,1,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Chou Tien-chen,Chinese Taipei,Kiran George,India,1,0,1.0,0,0,49,0.6552,0,0,42,0.0,1742.62,1446.67,295.95,0.6725,0.0789,1.0,1,-5,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Kiran George,India,Jason Teh,Singapore,1,0,0.0,0,0,42,0.0,0,0,42,0.2222,1442.36,1532.05,-89.69,0.0553,0.25,0.0,-6,-1,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Su Li-yang,Chinese Taipei,Ayush Shetty,India,0,0,0.5,0,2,7,0.4167,0,0,42,0.6,1472.39,1558.43,-86.03,0.4343,0.3825,0.5,-1,-1,2,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Weng Hongyang,China,Yushi Tanaka,Japan,1,0,0.5,1,0,49,0.6471,0,0,49,0.4167,1695.23,1540.84,154.39,0.3484,0.2647,0.5,-2,-2,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Weng Hongyang,China,Alwi Farhan,Indonesia,0,0,1.0,1,0,49,0.6471,0,0,42,0.6429,1703.39,1610.11,93.28,0.5439,0.8895,1.0,1,5,0,0
Hong Kong Open 2025,500,First round,2025-09-09,China,Alwi Farhan,Indonesia,Jason Gunawan,Hong Kong,1,0,0.5,0,0,42,0.6429,0,2,7,0.4,1627.78,1532.58,95.2,0.9226,0.4976,1.0,6,-1,0,2
Hong Kong Open 2025,500,First round,2025-09-09,China,Kodai Naraoka,Japan,Viktor Axelsen,Denmark,1,0,0.1667,0,0,49,0.6316,0,0,182,0.5,1661.32,1841.92,-180.6,0.4904,0.6892,0.0,-1,-1,0,0
Hong Kong Open 2025,500,Second round,2025-09-09,China,Kodai Naraoka,Japan,Ayush Shetty,India,0,0,0.5,0,0,49,0.6316,0,0,42,0.6,1682.0,1569.03,112.97,0.6432,0.5677,0.5,1,1,0,0
Hong Kong Open 2025,500,Quarter-finals,2025-09-09,China,Chou Tien-chen,Chinese Taipei,Alwi Farhan,Indonesia,1,0,0.5,0,0,49,0.6552,0,0,42,0.6429,1746.93,1638.04,108.9,0.7708,0.9459,0.5,2,7,0,0
China Masters 2025,750,First round,2025-09-16,China,Lee Zii Jia,Malaysia,Lin Chun-yi,Chinese Taipei,0,0,0.5,0,1,7,0.0,0,0,56,0.5455,1674.76,1704.29,-29.52,0.2716,0.4616,0.0,-3,-1,1,0
China Masters 2025,750,Second round,2025-09-16,China,Lin Chun-yi,Chinese Taipei,Jonatan Christie,Indonesia,1,0,0.0,0,0,56,0.5455,0,0,56,0.4286,1718.93,1696.53,22.4,0.6231,0.4843,0.0,1,1,0,0
China Masters 2025,750,First round,2025-09-16,China,Kenta Nishimoto,Japan,Jonatan Christie,Indonesia,0,0,0.5,0,0,56,0.5882,0,0,56,0.4286,1612.47,1681.56,-69.09,0.4656,0.339,1.0,-2,-1,0,0
China Masters 2025,750,Quarter-finals,2025-09-16,China,Lin Chun-yi,Chinese Taipei,Li Shifeng,China,1,0,0.75,0,0,56,0.5455,1,5,7,0.8,1733.9,1818.23,-84.33,0.7362,0.9461,1.0,2,6,0,5
China Masters 2025,750,First round,2025-09-16,China,Anthony Sinisuka Ginting,Indonesia,Leong Jun Hao,Malaysia,0,0,0.6667,0,1,7,0.0,0,3,7,0.5,1625.54,1610.44,15.09,0.1548,0.6623,0.0,-3,2,1,3
China Masters 2025,750,Second round,2025-09-16,China,Leong Jun Hao,Malaysia,Li Shifeng,China,0,0,0.1667,0,3,7,0.5,1,5,7,0.8,1627.14,1798.42,-171.28,0.7636,0.6623,0.0,3,-1,3,5
China Masters 2025,750,Second round,2025-09-16,China,Viktor Axelsen,Denmark,Alex Lanier,France,0,0,0.0,0,1,7,0.0,0,0,56,0.6,1821.24,1724.6,96.64,0.4824,0.5405,0.0,-2,-1,1,0
China Masters 2025,750,First round,2025-09-16,China,Wang Zhengxing,China,Viktor Axelsen,Denmark,0,0,0.5,1,1,7,0.5,0,1,7,0.0,1649.61,1800.9,-151.29,0.4736,0.3377,0.5,-1,-3,1,1
China Masters 2025,750,First round,2025-09-16,China,Lee Chia-hao,Chinese Taipei,Alex Lanier,France,0,0,1.0,0,1,7,0.2222,0,0,56,0.6,1583.08,1744.94,-161.86,0.2798,0.6784,1.0,-1,1,1,0
China Masters 2025,750,Quarter-finals,2025-09-16,China,Alex Lanier,France,Anders Antonsen,Denmark,0,0,1.0,0,0,56,0.6,0,0,56,0.75,1753.98,1800.75,-46.77,0.7749,0.6139,1.0,2,-1,0,0
China Masters 2025,750,First round,2025-09-16,China,Ng Ka Long,Hong Kong,Lee Cheuk Yiu,Hong Kong,1,1,0.8,0,1,7,0.4615,0,1,7,0.4167,1603.94,1594.39,9.55,0.3559,0.2326,1.0,-1,-2,1,1
China Masters 2025,750,Second round,2025-09-16,China,Ng Ka Long,Hong Kong,Anders Antonsen,Denmark,0,0,0.6667,0,1,7,0.4615,0,0,56,0.75,1619.5,1814.61,-195.11,0.5491,0.7297,1.0,1,1,1,0
China Masters 2025,750,First round,2025-09-16,China,Lakshya Sen,India,Toma Junior Popov,France,0,0,0.5,0,5,7,0.5333,0,1,7,0.4545,1658.75,1612.36,46.39,0.6202,0.4132,0.5,-1,-1,5,1
China Masters 2025,750,First round,2025-09-16,China,Alwi Farhan,Indonesia,Li Shifeng,China,0,0,0.5,0,3,7,0.6471,1,5,7,0.8,1628.29,1807.12,-178.83,0.6621,0.7636,0.5,-1,1,3,5
China Masters 2025,750,First round,2025-09-16,China,Rasmus Gemke,Denmark,Anders Antonsen,Denmark,0,1,0.0,0,2,7,0.4167,0,0,56,0.75,1529.17,1822.47,-293.29,0.3125,0.8108,0.0,-1,2,2,0
China Masters 2025,750,Second round,2025-09-16,China,Weng Hongyang,China,Toma Junior Popov,France,1,0,1.0,1,2,7,0.5,0,1,7,0.4545,1685.72,1630.48,55.24,0.3807,0.5892,1.0,-1,1,2,1
China Masters 2025,750,Quarter-finals,2025-09-16,China,Chi Yu-jen,Chinese Taipei,Weng Hongyang,China,0,0,0.0,0,1,7,0.2,1,2,7,0.5,1510.35,1699.2,-188.84,0.1271,0.5665,0.0,-4,1,1,2
China Masters 2025,750,First round,2025-09-16,China,Kodai Naraoka,Japan,Weng Hongyang,China,0,0,0.7143,0,2,7,0.619,1,2,7,0.5,1663.61,1707.27,-43.66,0.4503,0.6966,1.0,-1,2,2,2
China Masters 2025,750,Semi-finals,2025-09-16,China,Christo Popov,France,Weng Hongyang,China,0,0,0.0,0,4,7,0.7,1,2,7,0.5,1706.58,1721.27,-14.68,0.6317,0.7876,0.0,-1,3,4,2
China Masters 2025,750,Final,2025-09-16,China,Weng Hongyang,China,Lin Chun-yi,Chinese Taipei,1,0,0.8,1,2,7,0.5,0,0,56,0.5455,1736.59,1753.71,-17.12,0.8513,0.8153,1.0,4,3,2,0
China Masters 2025,750,Semi-finals,2025-09-16,China,Lin Chun-yi,Chinese Taipei,Anders Antonsen,Denmark,1,0,0.3333,0,0,56,0.5455,0,0,56,0.75,1736.92,1827.46,-90.54,0.5707,0.8676,0.0,-1,3,0,0
China Masters 2025,750,Second round,2025-09-16,China,Kunlavut Vitidsarn,Thailand,Lu Guangzu,China,1,0,0.8333,0,0,56,0.8333,1,0,56,0.5385,1808.21,1625.64,182.56,0.5244,0.2712,1.0,-1,-3,0,0
China Masters 2025,750,First round,2025-09-16,China,Lu Guangzu,China,Koki Watanabe,Japan,1,0,0.3333,1,0,56,0.5385,0,2,7,0.4444,1617.35,1657.33,-39.98,0.1899,0.4329,0.0,-4,-1,0,2
